Date,Open,High,Low,Close,Adj Close,Volume
2017-02-07,77000.000000,79100.000000,77000.000000,78300.000000,78208.023438,173244
2017-02-08,78800.000000,79800.000000,77800.000000,79800.000000,79706.265625,269292
2017-02-09,81700.000000,85700.000000,81300.000000,85400.000000,85299.687500,1550608
2017-02-10,85300.000000,86300.000000,84100.000000,85100.000000,85000.039063,792741
2017-02-13,85400.000000,85500.000000,83700.000000,84100.000000,84001.210938,397630
2017-02-14,84000.000000,85300.000000,83000.000000,84900.000000,84800.273438,427851
2017-02-15,85100.000000,85600.000000,84100.000000,84900.000000,84800.273438,321230
2017-02-16,84600.000000,84800.000000,82200.000000,82400.000000,82303.210938,569723
2017-02-17,82400.000000,85300.000000,82400.000000,84700.000000,84600.507813,563691
2017-02-20,84400.000000,85300.000000,83600.000000,84800.000000,84700.390625,294768
2017-02-21,85700.000000,89100.000000,85700.000000,88400.000000,88296.164063,1573781
2017-02-22,88600.000000,90200.000000,88200.000000,89500.000000,89394.867188,1034489
2017-02-23,89100.000000,89500.000000,87600.000000,87900.000000,87796.750000,507957
2017-02-24,88500.000000,89600.000000,87600.000000,88100.000000,87996.515625,369669
2017-02-27,87500.000000,87900.000000,85700.000000,85800.000000,85699.218750,330736
2017-02-28,86500.000000,86800.000000,84900.000000,85400.000000,85299.687500,444304
2017-03-02,86000.000000,86100.000000,84500.000000,85300.000000,85199.804688,354383
2017-03-03,85000.000000,86500.000000,84400.000000,85800.000000,85699.218750,396672
2017-03-06,85000.000000,85700.000000,83600.000000,83800.000000,83701.562500,382382
2017-03-07,83600.000000,84300.000000,82600.000000,83700.000000,83601.679688,277748
2017-03-08,84200.000000,84300.000000,82700.000000,83000.000000,82902.507813,286714
2017-03-09,83500.000000,84900.000000,82800.000000,82800.000000,82702.742188,350630
2017-03-10,83500.000000,85800.000000,81600.000000,85300.000000,85199.804688,501305
2017-03-13,85400.000000,85500.000000,84000.000000,84800.000000,84700.390625,341028
2017-03-14,84600.000000,84800.000000,82600.000000,83500.000000,83401.921875,625453
2017-03-15,83600.000000,83800.000000,82000.000000,82200.000000,82103.445313,317640
2017-03-16,82900.000000,83800.000000,81500.000000,83800.000000,83701.562500,469582
2017-03-17,83800.000000,84100.000000,83200.000000,84000.000000,83901.328125,221183
2017-03-20,84700.000000,85200.000000,82500.000000,84900.000000,84800.273438,506090
2017-03-21,85000.000000,86200.000000,84300.000000,86100.000000,85998.867188,515560
2017-03-22,85500.000000,86700.000000,84700.000000,86600.000000,86498.273438,476268
2017-03-23,86700.000000,86700.000000,85400.000000,85900.000000,85799.101563,310710
2017-03-24,86200.000000,86200.000000,83100.000000,84100.000000,84001.210938,537901
2017-03-27,83400.000000,84200.000000,82800.000000,82900.000000,82802.625000,319059
2017-03-28,83300.000000,84000.000000,82400.000000,83200.000000,83102.273438,346230
2017-03-29,84000.000000,84100.000000,82900.000000,83800.000000,83701.562500,245176
2017-03-30,84100.000000,84100.000000,82700.000000,82800.000000,82702.742188,230451
2017-03-31,83500.000000,83700.000000,82700.000000,83100.000000,83002.390625,179689
2017-04-03,83500.000000,87000.000000,83400.000000,87000.000000,86897.804688,862856
2017-04-04,87500.000000,87600.000000,85700.000000,85700.000000,85599.335938,1954434
2017-04-05,86800.000000,88700.000000,85600.000000,85900.000000,85799.101563,1526823
2017-04-06,84500.000000,85000.000000,83300.000000,84500.000000,84400.742188,3843443
2017-04-07,85300.000000,87100.000000,84900.000000,86600.000000,86498.273438,1424420
2017-04-10,87100.000000,87100.000000,84200.000000,84900.000000,84800.273438,819880
2017-04-11,84700.000000,86200.000000,84100.000000,85700.000000,85599.335938,750110
2017-04-12,85700.000000,86200.000000,85100.000000,85900.000000,85799.101563,465429
2017-04-13,85700.000000,88500.000000,85600.000000,88000.000000,87896.632813,1362238
2017-04-14,87800.000000,90200.000000,87500.000000,88800.000000,88695.695313,1146797
2017-04-17,90000.000000,90300.000000,88400.000000,89100.000000,88995.343750,747833
2017-04-18,89100.000000,89800.000000,88000.000000,88200.000000,88096.398438,539494
2017-04-19,87000.000000,88600.000000,86500.000000,87200.000000,87097.570313,686885
2017-04-20,88900.000000,91100.000000,88200.000000,90800.000000,90693.343750,1559946
2017-04-21,91700.000000,91900.000000,89600.000000,90000.000000,89894.281250,860895
2017-04-24,90600.000000,91500.000000,89300.000000,90200.000000,90094.046875,609794
2017-04-25,90700.000000,90800.000000,89600.000000,90800.000000,90693.343750,512570
2017-04-26,91800.000000,94100.000000,91400.000000,92600.000000,92491.226563,1219425
2017-04-27,93000.000000,93000.000000,91200.000000,91400.000000,91292.640625,487452
2017-04-28,91700.000000,92300.000000,89300.000000,90400.000000,90293.812500,597202
2017-05-02,91500.000000,92800.000000,91000.000000,92600.000000,92491.226563,547726
2017-05-04,93800.000000,94900.000000,93200.000000,94000.000000,93889.585938,641966
2017-05-08,94200.000000,95000.000000,93400.000000,95000.000000,94888.414063,606290
2017-05-10,95800.000000,95800.000000,93600.000000,94000.000000,93889.585938,591255
2017-05-11,95800.000000,96000.000000,94800.000000,95200.000000,95088.171875,742959
2017-05-12,95700.000000,95800.000000,94500.000000,95800.000000,95687.468750,456417
2017-05-15,95800.000000,96300.000000,93500.000000,93800.000000,93689.820313,637232
2017-05-16,94500.000000,95400.000000,94100.000000,95200.000000,95088.171875,523113
2017-05-17,95500.000000,95600.000000,94200.000000,95200.000000,95088.171875,367716
2017-05-18,94000.000000,95500.000000,93800.000000,95200.000000,95088.171875,494101
2017-05-19,95500.000000,98400.000000,95500.000000,98000.000000,97884.882813,864141
2017-05-22,99000.000000,99500.000000,97700.000000,99500.000000,99383.125000,586072
2017-05-23,99600.000000,99800.000000,98500.000000,99000.000000,98883.710938,441606
2017-05-24,98900.000000,99500.000000,98200.000000,99500.000000,99383.125000,365620
2017-05-25,99900.000000,99900.000000,98600.000000,98600.000000,98484.179688,373447
2017-05-26,99200.000000,101000.000000,99100.000000,99700.000000,99582.890625,495326
2017-05-29,100200.000000,100200.000000,99100.000000,99200.000000,99083.476563,382156
2017-05-30,99500.000000,99700.000000,98000.000000,98100.000000,97984.765625,452940
2017-05-31,98200.000000,99400.000000,98200.000000,98800.000000,98683.945313,543164
2017-06-01,99000.000000,99400.000000,98200.000000,98800.000000,98683.945313,268742
2017-06-02,99200.000000,100900.000000,99200.000000,100800.000000,100681.593750,602328
2017-06-05,101500.000000,104600.000000,101200.000000,104500.000000,104377.250000,840185
2017-06-07,105000.000000,108300.000000,104200.000000,108000.000000,107873.140625,1018606
2017-06-08,108800.000000,110100.000000,106700.000000,108500.000000,108372.554688,993097
2017-06-09,108500.000000,110000.000000,107900.000000,109800.000000,109671.023438,589751
2017-06-12,107000.000000,107800.000000,103400.000000,105000.000000,104876.664063,1280193
2017-06-13,106200.000000,107500.000000,105500.000000,106900.000000,106774.429688,655263
2017-06-14,108100.000000,108400.000000,105000.000000,106400.000000,106275.015625,675374
2017-06-15,106700.000000,106900.000000,104800.000000,105500.000000,105376.078125,418961
2017-06-16,105300.000000,105400.000000,102100.000000,102900.000000,102779.132813,945380
2017-06-19,102400.000000,104500.000000,102400.000000,103800.000000,103678.070313,395315
2017-06-20,104900.000000,105000.000000,101100.000000,101500.000000,101380.773438,557636
2017-06-21,100200.000000,100300.000000,98000.000000,98800.000000,98683.945313,953598
2017-06-22,99800.000000,99900.000000,97100.000000,98000.000000,97884.882813,552636
2017-06-23,97800.000000,101500.000000,97500.000000,101500.000000,101380.773438,540430
2017-06-26,101700.000000,102100.000000,99700.000000,100200.000000,100082.304688,388658
2017-06-27,100700.000000,104400.000000,100400.000000,103800.000000,103678.070313,729641
2017-06-28,102200.000000,103000.000000,100500.000000,100800.000000,100681.593750,418589
2017-06-29,102400.000000,102700.000000,100800.000000,101500.000000,101380.773438,254580
2017-06-30,100300.000000,103300.000000,100300.000000,101500.000000,101380.773438,321295
2017-07-03,102400.000000,102700.000000,99100.000000,99400.000000,99283.242188,466365
2017-07-04,99900.000000,100500.000000,98000.000000,98300.000000,98184.531250,436397
2017-07-05,98500.000000,102600.000000,98500.000000,102500.000000,102379.601563,596647
2017-07-06,103300.000000,105900.000000,103200.000000,104100.000000,103977.718750,707536
2017-07-07,103500.000000,103700.000000,100200.000000,101600.000000,101480.656250,996796
2017-07-10,102500.000000,103500.000000,101000.000000,102000.000000,101880.187500,356174
2017-07-11,102500.000000,102500.000000,99700.000000,100500.000000,100381.953125,352591
2017-07-12,98500.000000,99900.000000,97600.000000,98500.000000,98384.296875,621240
2017-07-13,99200.000000,100500.000000,98500.000000,99900.000000,99782.656250,318819
2017-07-14,100500.000000,101500.000000,99000.000000,99000.000000,98883.710938,197097
2017-07-17,99200.000000,101000.000000,99200.000000,100500.000000,100381.953125,211816
2017-07-18,101500.000000,104500.000000,101000.000000,103500.000000,103378.429688,701273
2017-07-19,105000.000000,106000.000000,103500.000000,105000.000000,104876.664063,444737
2017-07-20,106000.000000,106500.000000,105000.000000,105000.000000,104876.664063,347492
2017-07-21,105500.000000,108000.000000,105000.000000,108000.000000,107873.140625,595184
2017-07-24,108500.000000,110500.000000,107000.000000,109000.000000,108871.968750,628757
2017-07-25,109500.000000,110000.000000,107000.000000,107500.000000,107373.726563,324849
2017-07-26,108000.000000,108500.000000,104000.000000,105500.000000,105376.078125,467047
2017-07-27,107500.000000,109500.000000,106000.000000,109500.000000,109371.375000,755654
2017-07-28,112500.000000,114000.000000,109500.000000,111000.000000,110869.617188,1687002
2017-07-31,113500.000000,121000.000000,112500.000000,120000.000000,119859.046875,3120156
2017-08-01,121500.000000,124500.000000,117000.000000,118000.000000,117861.390625,2508504
2017-08-02,113500.000000,116500.000000,110500.000000,114500.000000,114365.507813,2152274
2017-08-03,116500.000000,117000.000000,112500.000000,114500.000000,114365.507813,1007302
2017-08-04,113500.000000,115500.000000,110000.000000,110500.000000,110370.203125,941027
2017-08-07,111000.000000,112500.000000,108000.000000,110500.000000,110370.203125,678083
2017-08-08,110500.000000,113500.000000,110500.000000,111000.000000,110869.617188,478659
2017-08-09,111000.000000,111500.000000,107500.000000,108500.000000,108372.554688,623624
2017-08-10,110000.000000,111500.000000,107000.000000,108500.000000,108372.554688,790214
2017-08-11,107500.000000,110500.000000,106500.000000,110000.000000,109870.789063,783638
2017-08-14,112500.000000,114000.000000,111000.000000,113000.000000,112867.265625,705373
2017-08-16,114500.000000,115000.000000,113500.000000,114500.000000,114365.507813,545437
2017-08-17,115500.000000,116000.000000,113500.000000,114500.000000,114365.507813,359227
2017-08-18,113000.000000,115000.000000,112500.000000,113500.000000,113366.679688,353415
2017-08-21,114000.000000,115000.000000,113000.000000,114000.000000,113866.093750,257439
2017-08-22,114500.000000,116500.000000,113000.000000,115500.000000,115364.328125,434151
2017-08-23,116500.000000,116500.000000,114500.000000,115000.000000,114864.914063,284841
2017-08-24,115500.000000,118500.000000,115500.000000,116500.000000,116363.156250,494534
2017-08-25,117500.000000,118500.000000,116500.000000,117500.000000,117361.984375,411686
2017-08-28,118000.000000,118500.000000,116500.000000,118000.000000,117861.390625,298415
2017-08-29,117000.000000,120000.000000,116500.000000,119000.000000,118860.218750,679797
2017-08-30,122500.000000,125000.000000,122000.000000,122000.000000,121856.695313,1279951
2017-08-31,123000.000000,124500.000000,122000.000000,123000.000000,122855.523438,615126
2017-09-01,123000.000000,123000.000000,120000.000000,122000.000000,121856.695313,509704
2017-09-04,122000.000000,122000.000000,122000.000000,122000.000000,121856.695313,0
2017-09-05,121500.000000,126000.000000,120500.000000,125500.000000,125352.585938,1049572
2017-09-06,126000.000000,129000.000000,125000.000000,128000.000000,127849.648438,1081421
2017-09-07,128000.000000,129000.000000,126500.000000,127000.000000,126850.820313,635882
2017-09-08,128000.000000,130000.000000,127500.000000,129500.000000,129347.882813,654931
2017-09-11,130000.000000,132000.000000,129500.000000,130500.000000,130346.710938,664143
2017-09-12,130500.000000,131000.000000,128500.000000,130500.000000,130346.710938,640335
2017-09-13,130000.000000,130000.000000,127000.000000,127500.000000,127350.234375,972020
2017-09-14,129000.000000,133000.000000,128500.000000,132000.000000,131844.953125,2492580
2017-09-15,132500.000000,136000.000000,131000.000000,135500.000000,135340.843750,1146819
2017-09-18,136500.000000,137500.000000,135000.000000,135500.000000,135340.843750,718173
2017-09-19,135000.000000,137000.000000,132000.000000,137000.000000,136839.078125,646410
2017-09-20,138000.000000,144000.000000,138000.000000,142500.000000,142332.609375,1321516
2017-09-21,144000.000000,144500.000000,139500.000000,142000.000000,141833.203125,815469
2017-09-25,136000.000000,140500.000000,134000.000000,138500.000000,138337.312500,693111
2017-09-26,138500.000000,138500.000000,138500.000000,138500.000000,138337.312500,0
2017-09-27,141500.000000,142000.000000,139500.000000,140500.000000,140334.968750,457782
2017-09-28,140500.000000,141000.000000,139000.000000,139500.000000,139336.140625,320185
2017-09-29,140500.000000,145000.000000,139500.000000,144000.000000,143830.859375,750550
2017-10-10,147000.000000,149500.000000,145500.000000,149000.000000,148824.984375,837504
2017-10-11,149500.000000,151500.000000,148000.000000,150500.000000,150323.218750,523485
2017-10-12,151500.000000,159500.000000,151000.000000,159500.000000,159312.640625,1304122
2017-10-13,160000.000000,168000.000000,151500.000000,152500.000000,152320.875000,2543079
2017-10-16,150500.000000,157000.000000,146000.000000,156000.000000,155816.765625,1723984
2017-10-17,157000.000000,159000.000000,153000.000000,157500.000000,157315.000000,719696
2017-10-18,156500.000000,156500.000000,147500.000000,148500.000000,148325.562500,1640427
2017-10-19,149000.000000,151500.000000,145000.000000,147000.000000,146827.328125,1065448
2017-10-20,149000.000000,151500.000000,148000.000000,150000.000000,149823.812500,667108
2017-10-23,149000.000000,151500.000000,147500.000000,151000.000000,150822.625000,565904
2017-10-24,151000.000000,153000.000000,150000.000000,150000.000000,149823.812500,467080
2017-10-25,151500.000000,152000.000000,145000.000000,146000.000000,145828.500000,768872
2017-10-26,145500.000000,145500.000000,139000.000000,140000.000000,139835.546875,1893626
2017-10-27,139500.000000,143500.000000,136500.000000,143500.000000,143331.437500,1032642
2017-10-30,144000.000000,146500.000000,140500.000000,142000.000000,141833.203125,652066
2017-10-31,143000.000000,146000.000000,142500.000000,144000.000000,143830.859375,465396
2017-11-01,145000.000000,151500.000000,143000.000000,151000.000000,150822.625000,1022580
2017-11-02,152500.000000,153000.000000,149000.000000,150000.000000,149823.812500,506579
2017-11-03,151000.000000,153000.000000,146500.000000,152500.000000,152320.875000,627354
2017-11-06,153500.000000,154000.000000,151500.000000,153000.000000,152820.281250,497572
2017-11-07,153500.000000,155000.000000,152000.000000,154000.000000,153819.109375,482499
2017-11-08,154500.000000,158000.000000,154000.000000,157500.000000,157315.000000,821591
2017-11-09,159500.000000,162500.000000,149500.000000,152500.000000,152320.875000,1633218
2017-11-10,151000.000000,156000.000000,150000.000000,152500.000000,152320.875000,737490
2017-11-13,153000.000000,155500.000000,152000.000000,154000.000000,153819.109375,604366
2017-11-14,154000.000000,156000.000000,152500.000000,155000.000000,154817.937500,516918
2017-11-15,155500.000000,156000.000000,153500.000000,154000.000000,153819.109375,491354
2017-11-16,null,null,null,null,null,null
2017-11-17,155500.000000,159500.000000,154500.000000,157500.000000,157315.000000,718319
2017-11-20,158500.000000,161000.000000,158000.000000,160000.000000,159812.062500,714306
2017-11-21,161500.000000,166000.000000,160000.000000,161000.000000,160810.890625,1244207
2017-11-22,161000.000000,161500.000000,153000.000000,154500.000000,154318.515625,4520630
2017-11-23,null,null,null,null,null,null
2017-11-24,150000.000000,153500.000000,146500.000000,148000.000000,147826.156250,1274472
2017-11-27,147500.000000,151000.000000,147000.000000,147500.000000,147326.750000,771973
2017-11-28,147500.000000,148000.000000,145000.000000,145500.000000,145329.093750,651234
2017-11-29,146000.000000,146500.000000,142000.000000,145000.000000,144829.671875,1022981
2017-11-30,145000.000000,145500.000000,135000.000000,136500.000000,136339.656250,1808464
2017-12-01,136500.000000,141000.000000,136500.000000,140000.000000,139835.546875,867012
2017-12-04,140500.000000,143000.000000,138500.000000,139500.000000,139336.140625,481190
2017-12-05,139000.000000,141000.000000,134000.000000,140500.000000,140334.968750,779716
2017-12-06,139500.000000,143000.000000,138000.000000,138000.000000,137837.906250,470275
2017-12-07,138000.000000,139000.000000,133000.000000,135500.000000,135340.843750,813930
2017-12-08,137000.000000,140500.000000,137000.000000,138500.000000,138337.312500,565316
2017-12-11,140500.000000,140500.000000,138000.000000,140000.000000,139835.546875,284302
2017-12-12,139500.000000,143500.000000,138000.000000,141000.000000,140834.375000,445846
2017-12-13,141000.000000,142000.000000,138500.000000,141000.000000,140834.375000,283499
2017-12-14,142000.000000,145000.000000,142000.000000,144000.000000,143830.859375,639895
2017-12-15,144500.000000,145000.000000,142000.000000,142500.000000,142332.609375,345053
2017-12-18,138000.000000,139500.000000,133500.000000,134500.000000,134342.015625,1462446
2017-12-19,133500.000000,136500.000000,131500.000000,135500.000000,135340.843750,681961
2017-12-21,134000.000000,134000.000000,129000.000000,129000.000000,128848.476563,717635
2017-12-22,128000.000000,130500.000000,126500.000000,129500.000000,129347.882813,586870
2017-12-26,130500.000000,130500.000000,125000.000000,126000.000000,125852.000000,737536
2017-12-27,130000.000000,140000.000000,129500.000000,139500.000000,139500.000000,1561744
2017-12-28,139500.000000,141500.000000,134500.000000,137000.000000,137000.000000,948214
2018-01-02,null,null,null,null,null,null
2018-01-03,150500.000000,151000.000000,145500.000000,149000.000000,149000.000000,1154361
2018-01-04,152500.000000,159000.000000,149500.000000,156000.000000,156000.000000,2265019
2018-01-05,157000.000000,158000.000000,152000.000000,156000.000000,156000.000000,1067202
2018-01-08,160500.000000,162500.000000,158000.000000,159500.000000,159500.000000,1577403
2018-01-09,158000.000000,160000.000000,154500.000000,157000.000000,157000.000000,1010891
2018-01-10,156000.000000,158500.000000,148000.000000,149500.000000,149500.000000,1656798
2018-01-11,142000.000000,146500.000000,138000.000000,140500.000000,140500.000000,2474827
2018-01-12,145500.000000,145500.000000,139000.000000,140500.000000,140500.000000,1377402
2018-01-15,141500.000000,147500.000000,141500.000000,145000.000000,145000.000000,1265024
2018-01-16,144500.000000,145000.000000,140000.000000,140500.000000,140500.000000,1117873
2018-01-17,139000.000000,139000.000000,133000.000000,134000.000000,134000.000000,2415858
2018-01-18,134500.000000,138500.000000,134000.000000,135500.000000,135500.000000,1965579
2018-01-19,136000.000000,139000.000000,134000.000000,138000.000000,138000.000000,1132433
2018-01-22,138000.000000,139000.000000,135000.000000,135500.000000,135500.000000,815041
2018-01-23,135500.000000,138000.000000,135000.000000,136500.000000,136500.000000,965243
2018-01-24,136500.000000,138000.000000,134500.000000,135000.000000,135000.000000,760888
2018-01-25,135000.000000,137500.000000,134500.000000,135000.000000,135000.000000,649676
2018-01-26,136000.000000,141000.000000,135000.000000,140000.000000,140000.000000,1271640
2018-01-29,141000.000000,141500.000000,138500.000000,139000.000000,139000.000000,708612
2018-01-30,139000.000000,140500.000000,137500.000000,138500.000000,138500.000000,642199
2018-01-31,137500.000000,140000.000000,135000.000000,140000.000000,140000.000000,943362
2018-02-01,140000.000000,142000.000000,137500.000000,141500.000000,141500.000000,910082
2018-02-02,142000.000000,145000.000000,141500.000000,143500.000000,143500.000000,2099421
2018-02-05,139500.000000,140000.000000,134500.000000,134500.000000,134500.000000,1624472
2018-02-06,126500.000000,131000.000000,125000.000000,131000.000000,131000.000000,2291759
2018-02-07,134000.000000,134500.000000,126500.000000,126500.000000,126500.000000,1043100
2018-02-08,127000.000000,130000.000000,124500.000000,126500.000000,126500.000000,1044087
2018-02-09,121500.000000,124500.000000,117000.000000,118000.000000,118000.000000,2074927
2018-02-12,119000.000000,120000.000000,116500.000000,118000.000000,118000.000000,817489
2018-02-13,120000.000000,121000.000000,118500.000000,119000.000000,119000.000000,721603
2018-02-14,119500.000000,125000.000000,119000.000000,122500.000000,122500.000000,858572
2018-02-19,126000.000000,126000.000000,123000.000000,124000.000000,124000.000000,419351
2018-02-20,124000.000000,124500.000000,121500.000000,123000.000000,123000.000000,288935
2018-02-21,123500.000000,125500.000000,122000.000000,124500.000000,124500.000000,396493
2018-02-22,124500.000000,125000.000000,122000.000000,123500.000000,123500.000000,306321
2018-02-23,123500.000000,124000.000000,122000.000000,123500.000000,123500.000000,383787
2018-02-26,124500.000000,124500.000000,122500.000000,123000.000000,123000.000000,303789
2018-02-27,124000.000000,131000.000000,124000.000000,131000.000000,131000.000000,1272000
2018-02-28,130000.000000,132500.000000,127000.000000,128000.000000,128000.000000,857397
2018-03-02,126500.000000,128500.000000,124500.000000,127500.000000,127500.000000,474394
2018-03-05,127500.000000,128000.000000,123000.000000,123000.000000,123000.000000,417227
2018-03-06,126000.000000,134000.000000,126000.000000,132500.000000,132500.000000,1167882
2018-03-07,133000.000000,133500.000000,129000.000000,129500.000000,129500.000000,596902
2018-03-08,129500.000000,132000.000000,128500.000000,132000.000000,132000.000000,499256
2018-03-09,133000.000000,135500.000000,131000.000000,134000.000000,134000.000000,753680
2018-03-12,136000.000000,136500.000000,134500.000000,135000.000000,135000.000000,384411
2018-03-13,135500.000000,141000.000000,135000.000000,140500.000000,140500.000000,1320091
2018-03-14,139500.000000,140000.000000,136000.000000,137000.000000,137000.000000,703764
2018-03-15,137500.000000,141500.000000,137000.000000,141500.000000,141500.000000,950867
2018-03-16,141500.000000,143000.000000,139000.000000,141000.000000,141000.000000,1024727
2018-03-19,140000.000000,140500.000000,136000.000000,137500.000000,137500.000000,610095
2018-03-20,135500.000000,140000.000000,135000.000000,139000.000000,139000.000000,556447
2018-03-21,139000.000000,140000.000000,137500.000000,138000.000000,138000.000000,416757
2018-03-22,137000.000000,139000.000000,135500.000000,138000.000000,138000.000000,567619
2018-03-23,135000.000000,136000.000000,129500.000000,130500.000000,130500.000000,1233587
2018-03-26,129500.000000,132500.000000,126500.000000,131000.000000,131000.000000,962796
2018-03-27,134500.000000,134500.000000,131000.000000,131500.000000,131500.000000,451505
2018-03-28,129000.000000,130500.000000,128000.000000,129000.000000,129000.000000,462777
2018-03-29,129500.000000,131000.000000,126500.000000,129500.000000,129500.000000,437532
2018-03-30,131500.000000,133500.000000,130000.000000,132000.000000,132000.000000,447866
2018-04-02,132500.000000,133500.000000,128500.000000,129000.000000,129000.000000,454496
2018-04-03,127000.000000,130500.000000,126500.000000,128500.000000,128500.000000,483608
2018-04-04,129000.000000,129000.000000,123500.000000,123500.000000,123500.000000,730140
2018-04-05,125000.000000,126000.000000,124000.000000,124500.000000,124500.000000,299168
2018-04-06,125000.000000,125500.000000,122000.000000,122500.000000,122500.000000,376868
2018-04-09,121500.000000,122500.000000,120000.000000,121500.000000,121500.000000,547412
2018-04-10,121500.000000,123500.000000,121500.000000,122500.000000,122500.000000,322551
2018-04-11,124000.000000,125000.000000,121000.000000,121500.000000,121500.000000,379388
2018-04-12,122000.000000,122500.000000,120000.000000,120000.000000,120000.000000,367434
2018-04-13,120500.000000,122000.000000,119500.000000,120500.000000,120500.000000,368169
2018-04-16,120500.000000,120500.000000,116500.000000,117000.000000,117000.000000,815062
2018-04-17,117500.000000,120000.000000,117500.000000,118000.000000,118000.000000,399502
2018-04-18,120000.000000,121500.000000,118500.000000,119500.000000,119500.000000,495833
2018-04-19,119000.000000,119000.000000,116000.000000,116500.000000,116500.000000,648909
2018-04-20,116500.000000,117500.000000,113500.000000,115000.000000,115000.000000,650463
2018-04-23,114500.000000,114500.000000,111000.000000,111000.000000,111000.000000,669590
2018-04-24,112000.000000,115500.000000,111000.000000,115000.000000,115000.000000,473979
2018-04-25,115500.000000,119000.000000,113500.000000,115500.000000,115500.000000,607008
2018-04-26,116500.000000,117500.000000,113500.000000,114000.000000,114000.000000,366727
2018-04-27,115000.000000,115500.000000,112000.000000,113500.000000,113500.000000,402728
2018-04-30,113500.000000,114000.000000,110000.000000,111000.000000,111000.000000,618640
2018-05-02,110500.000000,114500.000000,109500.000000,114500.000000,114500.000000,526839
2018-05-03,114500.000000,116500.000000,113000.000000,113500.000000,113500.000000,350536
2018-05-04,113000.000000,113500.000000,111500.000000,112000.000000,112000.000000,251346
2018-05-08,112000.000000,113000.000000,110000.000000,112000.000000,112000.000000,331690
2018-05-09,111000.000000,113000.000000,110500.000000,113000.000000,113000.000000,332320
2018-05-10,113000.000000,118000.000000,111000.000000,117000.000000,117000.000000,840339
2018-05-11,117500.000000,118000.000000,116000.000000,117000.000000,117000.000000,367532
2018-05-14,114500.000000,116000.000000,111000.000000,113000.000000,113000.000000,657566
2018-05-15,112000.000000,115000.000000,112000.000000,114500.000000,114500.000000,320939
2018-05-16,114500.000000,117000.000000,113500.000000,117000.000000,117000.000000,466027
2018-05-17,117500.000000,118500.000000,116000.000000,116500.000000,116500.000000,338096
2018-05-18,118500.000000,119000.000000,112500.000000,113500.000000,113500.000000,819348
2018-05-21,113500.000000,114500.000000,112500.000000,113500.000000,113500.000000,176761
2018-05-23,113000.000000,114500.000000,112500.000000,112500.000000,112500.000000,285620
2018-05-24,112000.000000,114000.000000,112000.000000,113000.000000,113000.000000,208135
2018-05-25,112000.000000,114000.000000,111500.000000,112000.000000,112000.000000,257170
2018-05-28,111000.000000,111500.000000,108000.000000,108000.000000,108000.000000,679442
2018-05-29,108000.000000,110000.000000,107500.000000,108000.000000,108000.000000,318837
2018-05-30,107000.000000,107500.000000,103500.000000,104000.000000,104000.000000,600575
2018-05-31,104500.000000,106000.000000,103000.000000,103500.000000,103500.000000,470392
2018-06-01,103500.000000,107000.000000,103500.000000,104500.000000,104500.000000,452021
2018-06-04,104000.000000,108500.000000,104000.000000,108000.000000,108000.000000,432581
2018-06-05,108000.000000,112000.000000,107000.000000,111500.000000,111500.000000,477854
2018-06-07,112000.000000,113500.000000,109000.000000,111500.000000,111500.000000,355080
2018-06-08,112000.000000,113500.000000,110500.000000,113000.000000,113000.000000,393243
2018-06-11,113000.000000,114500.000000,112000.000000,114000.000000,114000.000000,251178
2018-06-12,114000.000000,114500.000000,113000.000000,114000.000000,114000.000000,180468
2018-06-14,114000.000000,114000.000000,112000.000000,112000.000000,112000.000000,250011
2018-06-15,112000.000000,112000.000000,109000.000000,109500.000000,109500.000000,336430
2018-06-18,109000.000000,110000.000000,106000.000000,107500.000000,107500.000000,405910
2018-06-19,107000.000000,110500.000000,105500.000000,106500.000000,106500.000000,250870
2018-06-20,106000.000000,109000.000000,106000.000000,108000.000000,108000.000000,290289
2018-06-21,107500.000000,109000.000000,106000.000000,107000.000000,107000.000000,172840
2018-06-22,106500.000000,114500.000000,106500.000000,114000.000000,114000.000000,651617
2018-06-25,114000.000000,114500.000000,112000.000000,114000.000000,114000.000000,345973
2018-06-26,112500.000000,113000.000000,111000.000000,112000.000000,112000.000000,250298
2018-06-27,112500.000000,113500.000000,110000.000000,111000.000000,111000.000000,311174
2018-06-28,110000.000000,112500.000000,109000.000000,111500.000000,111500.000000,221308
2018-06-29,113000.000000,115500.000000,112000.000000,114500.000000,114500.000000,579530
2018-07-02,115500.000000,116500.000000,111500.000000,111500.000000,111500.000000,415693
2018-07-03,113500.000000,115000.000000,112500.000000,114000.000000,114000.000000,314988
2018-07-04,114500.000000,118000.000000,114000.000000,117000.000000,117000.000000,846154
2018-07-05,117000.000000,118500.000000,115500.000000,116500.000000,116500.000000,348243
2018-07-06,116500.000000,117000.000000,113000.000000,114500.000000,114500.000000,383082
2018-07-09,114500.000000,117500.000000,114500.000000,117500.000000,117500.000000,394098
2018-07-10,117500.000000,118000.000000,116000.000000,117000.000000,117000.000000,222321
2018-07-11,116000.000000,117000.000000,115000.000000,116500.000000,116500.000000,250313
2018-07-12,117000.000000,118000.000000,115500.000000,117500.000000,117500.000000,444272
2018-07-13,118000.000000,119000.000000,116500.000000,118000.000000,118000.000000,302155
2018-07-16,118000.000000,118500.000000,115500.000000,116500.000000,116500.000000,236711
